ID,ID_SRC,RA,DEC,EXT_LIKE,DET_LIKE,z,z_type,T_300kpc,T_300kpc_L,T_300kpc_U,L_300kpc,L_300kpc_L,L_300kpc_U,Lbol_300kpc,Lbol_300kpc_L,Lbol_300kpc_U,F_300kpc,F_300kpc_L,F_300kpc_U,T_500kpc,T_500kpc_L,T_500kpc_U,L_500kpc,L_500kpc_L,L_500kpc_U,Lbol_500kpc,Lbol_500kpc_L,Lbol_500kpc_U,F_500kpc,F_500kpc_L,F_500kpc_U,SNR_MAX,R_SNR_MAX_ARCMIN
eFEDS J091139.4-014144,5511,137.91413485747964,-1.6957845337976103,23.826517,53.720703,0.589375,0,-1.0,-1.0,-1.0,3.927E43,3.2632E43,4.6294E43,9.7512E43,7.9899E43,1.3079E44,3.0313E-14,2.5549E-14,3.5428E-14,-1.0,-1.0,-1.0,4.8604E43,4.0213E43,5.7134E43,1.2128E44,9.7384E43,1.6133E44,3.7478E-14,3.1354E-14,4.3243E-14,6.63,1.0149
eFEDS J091159.7+031036,9374,137.99881476486485,3.1768219903467045,10.733391,29.098907,0.24276000261306763,1,-1.0,-1.0,-1.0,6.2714E42,5.0504E42,7.4968E42,1.7501E43,1.2828E43,2.46E43,3.7806E-14,3.0507E-14,4.5124E-14,-1.0,-1.0,-1.0,8.7155E42,6.7881E42,1.0383E43,2.3883E43,1.7468E43,3.3677E43,5.2422E-14,4.0811E-14,6.2368E-14,5.68,1.7437
eFEDS J091213.5-021621,7699,138.05591285751458,-2.2725783406137565,10.537052,9.176645,0.160025,0,-1.0,-1.0,-1.0,-1.0,-1.0,7.8515E42,-1.0,-1.0,1.9944E43,-1.0,-1.0,1.1617E-13,-1.0,-1.0,-1.0,-1.0,-1.0,8.4179E42,-1.0,-1.0,2.158E43,-1.0,-1.0,1.2338E-13,3.68,0.8782
eFEDS J091214.1+022444,18040,138.05892950655038,2.4122080978841605,6.7806807,17.1236,0.1806900054216385,1,-1.0,-1.0,-1.0,-1.0,-1.0,4.238E42,-1.0,-1.0,2.0822E43,-1.0,-1.0,2.35E-14,-1.0,-1.0,-1.0,-1.0,-1.0,4.8129E42,-1.0,-1.0,2.5849E43,-1.0,-1.0,2.9564E-14,2.42,1.3219
eFEDS J091215.4-021744,626,138.06406160237964,-2.295553147037756,120.30441,435.94266,0.15947,0,3.1111458278888593,2.348216054104583,4.390923464128478,4.7043E43,4.3114E43,5.0863E43,1.1149E44,9.9373E43,1.2468E44,6.9851E-13,6.382E-13,7.531E-13,2.6973657195947336,2.1403098799614777,3.4600290497822113,6.2878E43,5.7816E43,6.7022E43,1.4841E44,1.3365E44,1.6478E44,9.3231E-13,8.5784E-13,9.9329E-13,20.54,3.5109
eFEDS J091248.3+002446,11837,138.2011031604267,0.4130099884647472,7.0617514,17.429655,0.30756498873233795,1,-1.0,-1.0,-1.0,7.0202E42,5.0109E42,9.7272E42,1.2435E43,8.456E42,1.8897E43,2.0022E-14,1.4918E-14,2.5995E-14,-1.0,-1.0,-1.0,1.2138E43,8.8987E42,1.6203E43,2.1185E43,1.509E43,3.2046E43,3.4927E-14,2.6431E-14,4.3815E-14,4.74,2.2387
eFEDS J091254.5+032029,1415,138.22696269860168,3.341381980917329,48.452793,199.27704,0.619375,0,-1.0,-1.0,-1.0,9.9935E43,8.7618E43,1.1326E44,3.239E44,2.7285E44,4.0862E44,7.471E-14,6.5783E-14,8.3717E-14,-1.0,-1.0,-1.0,1.2433E44,1.1188E44,1.4012E44,4.0047E44,3.4231E44,5.0643E44,9.217E-14,8.4118E-14,1.0412E-13,10.1,1.1942
eFEDS J091301.0-013152,7531,138.25381926726766,-1.531148793132993,14.044581,33.38577,0.591625,0,-1.0,-1.0,-1.0,2.9481E43,2.3138E43,3.7058E43,9.7252E43,6.804E43,1.3952E44,2.4142E-14,1.9316E-14,2.9599E-14,-1.0,-1.0,-1.0,3.7106E43,2.8745E43,4.6516E43,1.1982E44,8.4974E43,1.7359E44,3.0131E-14,2.3683E-14,3.6948E-14,5.0,0.9557
eFEDS J091302.1+035001,1277,138.2590165897494,3.8335917570154736,11.412159,18.67549,0.454515,0,-1.0,-1.0,-1.0,3.1142E43,1.6981E43,3.8088E43,7.8228E43,4.569E43,1.0512E44,4.4907E-14,2.4151E-14,5.3815E-14,-1.0,-1.0,-1.0,4.9606E43,2.8952E43,5.942E43,1.2508E44,7.6146E43,1.6556E44,7.1462E-14,4.1695E-14,8.4158E-14,8.27,1.7552
eFEDS J091305.9+035022,3797,138.27471440430463,3.839360372464475,15.694475,25.639988,0.4561299979686737,1,-1.0,-1.0,-1.0,3.1629E43,1.7756E43,3.8458E43,8.7399E43,5.271E43,1.21E44,4.6358E-14,2.6033E-14,5.5542E-14,-1.0,-1.0,-1.0,5.0752E43,3.0055E43,5.9992E43,1.382E44,8.7055E43,1.9302E44,7.4268E-14,4.402E-14,8.6154E-14,8.36,1.7745
eFEDS J091315.0+034850,593,138.31251768328272,3.813921766621771,88.25502,393.4562,0.4529600143432617,1,-1.0,-1.0,-1.0,8.2552E43,7.4763E43,8.9654E43,2.4232E44,2.1231E44,3.0262E44,1.2403E-13,1.1308E-13,1.3416E-13,4.389841705520086,3.1348198644965795,7.112919500092493,1.1226E44,1.0179E44,1.2174E44,3.3024E44,2.8887E44,4.1161E44,1.6852E-13,1.5413E-13,1.8278E-13,14.56,2.115
eFEDS J091320.3+032834,2977,138.33481394696423,3.476274397189024,9.26045,84.56063,0.3991200029850006,1,-1.0,-1.0,-1.0,2.2393E43,1.8623E43,2.632E43,4.886E43,3.9883E43,5.9325E43,4.1473E-14,3.4197E-14,4.8431E-14,-1.0,-1.0,-1.0,2.4379E43,1.9911E43,2.8874E43,5.3475E43,4.2891E43,6.5024E43,4.5242E-14,3.7102E-14,5.3095E-14,7.11,0.877
eFEDS J091322.9+040618,9801,138.3454280745795,4.1049593282561165,9.594922,26.880293,0.08765000104904175,1,0.8292959406226831,0.689044990468367,0.9793948777413521,1.6702E42,1.3337E42,2.0071E42,2.8537E42,2.1966E42,3.5872E42,8.4155E-14,6.6747E-14,1.0135E-13,-1.0,-1.0,-1.0,2.4051E42,1.8589E42,2.9756E42,4.1433E42,3.0861E42,5.309E42,1.2165E-13,9.422E-14,1.4899E-13,7.26,3.8775
eFEDS J091331.0+024513,3488,138.3792494699211,2.7537147924655323,15.423333,61.013958,0.15563000738620758,1,-1.0,-1.0,-1.0,2.1884E42,1.7915E42,2.6745E42,3.8599E42,2.9584E42,5.5413E42,3.1167E-14,2.5769E-14,3.8233E-14,-1.0,-1.0,-1.0,2.1888E42,1.7915E42,2.6799E42,3.8599E42,2.9595E42,5.5415E42,3.1176E-14,2.578E-14,3.8234E-14,5.99,0.6012
eFEDS J091336.6+031723,5541,138.40256231347368,3.2898855958560183,54.872757,82.68533,0.14162999391555786,1,1.8439653933659648,1.4415212452823816,2.6082848228924456,4.9661E42,4.2867E42,5.6948E42,8.26E42,7.0991E42,9.569E42,9.1249E-14,7.8838E-14,1.0529E-13,1.1333129672737396,0.968052219908057,1.429180521081347,6.7691E42,5.8599E42,7.6921E42,1.1234E43,9.7635E42,1.3025E43,1.2462E-13,1.0792E-13,1.4213E-13,9.38,2.7097
eFEDS J091351.2-004507,1319,138.46318457774927,-0.7519665503101731,64.59272,113.134544,0.29436999559402466,1,1.575086722521646,1.3837469497829102,1.9212922943474426,3.01E43,2.753E43,3.286E43,6.4702E43,5.7531E43,7.4983E43,1.1243E-13,1.0319E-13,1.2251E-13,2.015326116011132,1.6586613121991065,2.7493733755479868,4.0544E43,3.7242E43,4.3652E43,8.715E43,7.8176E43,1.0065E44,1.5166E-13,1.3982E-13,1.6312E-13,12.45,1.9594
eFEDS J091354.8+025323,16902,138.47819594933438,2.8897765634998924,6.343999,15.423753,0.42261,0,-1.0,-1.0,-1.0,9.2951E42,6.5091E42,1.2319E43,3.4093E43,2.0882E43,5.0046E43,1.6953E-14,1.1927E-14,2.2171E-14,-1.0,-1.0,-1.0,1.3389E43,9.0905E42,1.7535E43,4.8622E43,2.916E43,7.1787E43,2.437E-14,1.658E-14,3.1509E-14,3.72,1.2361
eFEDS J091358.2+025707,940,138.49241863828183,2.9520617228311705,17.221035,21.790947,0.4165399968624115,1,-1.0,-1.0,-1.0,1.3682E43,7.8756E42,2.0561E43,3.9458E43,2.2731E43,6.1384E43,2.469E-14,1.4313E-14,3.7217E-14,-1.0,-1.0,-1.0,1.7997E43,1.1412E43,2.548E43,5.2327E43,3.2373E43,7.5563E43,3.2427E-14,2.0615E-14,4.5689E-14,4.58,1.1382
eFEDS J091402.8-010208,5561,138.5116237941449,-1.0358038387163464,9.731411,48.71199,0.5157600045204163,1,-1.0,-1.0,-1.0,2.4103E43,1.9568E43,2.983E43,7.4114E43,5.1614E43,1.139E44,2.6497E-14,2.2104E-14,3.2029E-14,-1.0,-1.0,-1.0,3.1871E43,2.5536E43,3.8586E43,9.6336E43,6.8292E43,1.4988E44,3.5264E-14,2.8833E-14,4.2105E-14,5.54,1.174
eFEDS J091403.4+013847,1465,138.51403946568954,1.6463787281257334,42.67252,185.2,0.1679600030183792,1,-1.0,-1.0,-1.0,9.4775E42,8.7765E42,1.0242E43,3.5012E43,3.1711E43,3.8155E43,1.3129E-13,1.2154E-13,1.4197E-13,-1.0,-1.0,-1.0,1.2845E43,1.1815E43,1.3875E43,4.7507E43,4.2869E43,5.1912E43,1.7807E-13,1.6389E-13,1.9254E-13,12.18,2.8055
eFEDS J091412.7+001856,1844,138.5527601003002,0.31576189356512513,55.04245,87.34988,0.1647849977016449,1,1.8109378386286579,1.5009523072344044,2.3472835086655723,9.3445E42,8.3467E42,1.0378E43,2.042E43,1.7835E43,2.4018E43,1.2778E-13,1.1396E-13,1.4229E-13,2.01081134950231,1.6558520273249722,2.675906912459092,1.2598E43,1.1188E43,1.4045E43,2.7532E43,2.3946E43,3.2277E43,1.7302E-13,1.5344E-13,1.9227E-13,11.79,2.6073
eFEDS J091415.0+022710,1424,138.56233947840167,2.4527429326324057,10.24983,22.60868,0.3478200137615204,1,-1.0,-1.0,-1.0,1.2542E43,8.5953E42,1.8452E43,2.9609E43,1.9754E43,4.604E43,3.234E-14,2.2014E-14,4.7662E-14,-1.0,-1.0,-1.0,1.3931E43,9.1667E42,2.0301E43,3.2958E43,2.1198E43,5.014E43,3.626E-14,2.3653E-14,5.303E-14,5.67,0.8187
eFEDS J091417.7+031159,396,138.573982679374,3.1997576530530756,16.664944,26.883747,0.23071999847888947,1,-1.0,-1.0,-1.0,1.12E43,8.6831E42,1.4045E43,1.7773E43,1.3447E43,2.2282E43,6.7775E-14,5.2449E-14,8.55E-14,0.9550682767632105,0.6188783350913208,1.2977552975700886,1.145E43,8.7002E42,1.4738E43,1.8134E43,1.3484E43,2.3317E43,6.9635E-14,5.2747E-14,8.9552E-14,13.29,0.6976
eFEDS J091424.0+022833,7735,138.59987224872165,2.4759236011024743,14.290407,32.71763,0.3190799951553345,1,-1.0,-1.0,-1.0,1.1407E43,9.5244E42,1.3641E43,2.8545E43,2.2337E43,3.8718E43,3.654E-14,3.054E-14,4.3872E-14,-1.0,-1.0,-1.0,1.9515E43,1.6547E43,2.2908E43,4.8651E43,3.9423E43,6.5097E43,6.2732E-14,5.351E-14,7.306E-14,7.66,2.5413
eFEDS J091431.6+010910,4637,138.63180723546452,1.1528141962597018,10.910902,55.208744,0.54274,0,-1.0,-1.0,-1.0,2.7852E43,2.0569E43,3.4348E43,6.3619E43,4.6141E43,9.1381E43,2.4982E-14,1.9087E-14,3.0329E-14,-1.0,-1.0,-1.0,3.0182E43,2.1815E43,3.8335E43,6.9708E43,4.9001E43,1.006E44,2.7034E-14,2.0219E-14,3.3574E-14,5.43,0.6563
eFEDS J091433.9+022718,3159,138.641121604008,2.455041708212687,38.058907,99.62768,0.3160400092601776,1,-1.0,-1.0,-1.0,1.6536E43,1.4553E43,1.9415E43,3.4518E43,2.9336E43,4.3568E43,5.2069E-14,4.617E-14,6.0852E-14,-1.0,-1.0,-1.0,2.2541E43,1.9411E43,2.6541E43,4.6941E43,3.921E43,5.848E43,7.0728E-14,6.0866E-14,8.3298E-14,8.09,1.7209
eFEDS J091439.6-014416,6130,138.6648275963613,-1.7379777742405227,11.3297415,39.70765,0.4841250032186508,1,-1.0,-1.0,-1.0,2.1323E43,1.798E43,2.5206E43,5.1314E43,4.1167E43,6.6421E43,2.5762E-14,2.1675E-14,3.0237E-14,-1.0,-1.0,-1.0,3.4081E43,2.9006E43,3.9887E43,8.1587E43,6.6405E43,1.0315E44,4.1261E-14,3.5095E-14,4.7608E-14,6.52,1.9539
eFEDS J091445.7+032756,8636,138.69064766117145,3.465495530709559,8.737668,17.673883,0.12167000025510788,1,-1.0,-1.0,-1.0,1.9222E42,1.5784E42,2.2998E42,8.376E42,6.8881E42,1.0089E43,5.338E-14,4.3772E-14,6.3887E-14,-1.0,-1.0,-1.0,2.1668E42,1.6939E42,2.7018E42,9.452E42,7.4141E42,1.1728E43,6.0122E-14,4.6948E-14,7.5067E-14,5.52,1.726
eFEDS J091445.8+042622,13299,138.69089342326595,4.439389421368343,14.778392,17.749865,0.34786,0,-1.0,-1.0,-1.0,1.2451E44,1.0147E44,1.7308E44,2.8753E44,2.1779E44,4.4161E44,2.9455E-13,2.6251E-13,3.3742E-13,-1.0,-1.0,-1.0,1.5062E44,1.2464E44,2.098E44,3.4918E44,2.6677E44,5.4043E44,3.5931E-13,3.2526E-13,4.0675E-13,20.56,1.7794
eFEDS J091446.2+001047,1917,138.69249256106525,0.17987433643180417,25.242247,156.57863,0.5329599976539612,1,-1.0,-1.0,-1.0,5.6715E43,5.0702E43,6.454E43,1.9436E44,1.4454E44,2.5378E44,5.9729E-14,5.3639E-14,6.6993E-14,-1.0,-1.0,-1.0,7.5359E43,6.6783E43,8.5305E43,2.5454E44,1.9229E44,3.361E44,7.8966E-14,7.1015E-14,8.8318E-14,9.42,1.4931
eFEDS J091450.7-022606,2154,138.71096500096124,-2.4350841411423896,44.31884,121.94858,0.503588,0,-1.0,-1.0,-1.0,2.8783E43,2.4897E43,3.2841E43,1.578E44,1.3435E44,1.822E44,3.7982E-14,3.2814E-14,4.3417E-14,-1.0,-1.0,-1.0,3.5774E43,3.1041E43,4.1099E43,1.9453E44,1.6752E44,2.2651E44,4.7247E-14,4.0941E-14,5.4138E-14,8.03,1.1566
eFEDS J091453.6+041613,372,138.72346898676423,4.270380589450224,123.93544,398.61298,0.14282000064849854,1,2.8137865552371393,2.4603906454181,3.1818778936380463,2.2327E43,1.9638E43,2.5869E43,4.9059E43,4.2773E43,5.7121E43,4.1805E-13,3.6734E-13,4.8451E-13,2.147961703832281,1.9107818313076543,2.463926190074411,2.6616E43,2.3951E43,2.9862E43,5.8328E43,5.2286E43,6.6015E43,4.9808E-13,4.475E-13,5.5828E-13,22.68,2.9105
eFEDS J091509.5+051521,6244,138.78968339780474,5.255953683270218,47.961605,69.95326,0.248655,0,-1.0,-1.0,-1.0,2.3701E43,2.0488E43,2.6797E43,4.9036E43,4.171E43,5.816E43,1.2889E-13,1.1212E-13,1.459E-13,1.8269655827607705,1.507302389953447,2.3552337540740993,3.9552E43,3.5428E43,4.397E43,8.1781E43,7.1114E43,9.4643E43,2.141E-13,1.926E-13,2.3878E-13,10.72,3.1858
eFEDS J091512.3+043506,4253,138.80121381718047,4.585085051637524,11.6035595,59.84497,0.36076000332832336,1,-1.0,-1.0,-1.0,1.2161E43,9.7191E42,1.4999E43,2.5044E43,1.8998E43,3.1896E43,2.7931E-14,2.2241E-14,3.4241E-14,-1.0,-1.0,-1.0,1.2756E43,1.013E43,1.5711E43,2.6487E43,1.9831E43,3.3621E43,2.9442E-14,2.339E-14,3.5865E-14,5.34,0.697
eFEDS J091517.5-005909,13537,138.8228785510506,-0.9860398193124021,6.232541,24.800125,0.40490999817848206,1,-1.0,-1.0,-1.0,6.6523E42,4.0679E42,9.9567E42,1.6189E43,9.6468E42,2.67E43,1.2258E-14,7.3819E-15,1.809E-14,-1.0,-1.0,-1.0,1.2274E43,8.3445E42,1.7102E43,3.034E43,1.9596E43,4.5927E43,2.2483E-14,1.5128E-14,3.1296E-14,3.81,2.1379
eFEDS J091520.5+045203,14354,138.8357304498653,4.867567817680003,10.486455,11.753872,0.14888,0,-1.0,-1.0,-1.0,1.4559E42,9.5266E41,1.9755E42,2.2665E42,1.4824E42,3.0765E42,2.2906E-14,1.4988E-14,3.109E-14,-1.0,-1.0,-1.0,1.5562E42,9.8274E41,2.2778E42,2.4231E42,1.5298E42,3.5443E42,2.4479E-14,1.5459E-14,3.5823E-14,3.78,1.0612
eFEDS J091522.5+041201,14525,138.84377087822756,4.200289688410344,7.598796,10.169252,0.46009500324726105,1,-1.0,-1.0,-1.0,1.2258E43,8.6616E42,1.6547E43,2.7399E43,1.9067E43,3.8314E43,1.6031E-14,1.1326E-14,2.0825E-14,-1.0,-1.0,-1.0,1.5807E43,1.0811E43,2.1278E43,3.5153E43,2.3712E43,5.0337E43,2.0641E-14,1.4065E-14,2.6774E-14,3.64,0.9768
eFEDS J091543.6-004944,10164,138.93163311023957,-0.8291113754577575,6.3063054,23.704403,0.29603999853134155,1,-1.0,-1.0,-1.0,3.4111E42,2.0467E42,4.5936E42,1.5193E43,8.9456E42,2.0366E43,1.4154E-14,8.4809E-15,1.9051E-14,-1.0,-1.0,-1.0,3.491E42,2.0597E42,4.7017E42,1.5523E43,8.9583E42,2.0929E43,1.4484E-14,8.556E-15,1.9534E-14,3.55,0.5172
eFEDS J091553.1+040546,12204,138.97149269536064,4.096084592355236,6.387786,23.431402,0.4103800058364868,1,-1.0,-1.0,-1.0,7.8965E42,4.7002E42,1.2152E43,1.1673E43,7.0282E42,1.7936E43,1.0569E-14,6.3112E-15,1.6325E-14,-1.0,-1.0,-1.0,8.6154E42,5.0583E42,1.3046E43,1.2714E43,7.4516E42,1.9438E43,1.1481E-14,6.733E-15,1.7442E-14,2.93,0.5392
eFEDS J091555.7-013248,888,138.98195196420255,-1.5467850577770963,86.613235,275.53418,0.48985499143600464,1,-1.0,-1.0,-1.0,8.0972E43,7.301E43,8.9277E43,3.2666E44,2.4294E44,3.9337E44,1.0718E-13,9.704E-14,1.168E-13,-1.0,-1.0,-1.0,1.1835E44,1.0887E44,1.2964E44,4.7851E44,3.5866E44,5.7802E44,1.5658E-13,1.4505E-13,1.692E-13,13.49,2.0733
eFEDS J091601.9+000831,9930,139.0077747042072,0.1420215086748942,12.8792,31.973383,0.562645,0,-1.0,-1.0,-1.0,2.3587E43,1.8926E43,2.9549E43,6.2099E43,4.7693E43,8.8659E43,2.0415E-14,1.6771E-14,2.5332E-14,-1.0,-1.0,-1.0,3.7308E43,2.955E43,4.4996E43,9.646E43,7.4921E43,1.3471E44,3.2329E-14,2.6126E-14,3.8529E-14,5.16,1.4346
eFEDS J091609.4+013519,8107,139.03931737547148,1.5888244337003383,37.379333,32.98833,0.4536600112915039,1,-1.0,-1.0,-1.0,1.301E43,9.9637E42,1.6897E43,3.0998E43,2.2592E43,4.3537E43,1.8183E-14,1.411E-14,2.3381E-14,-1.0,-1.0,-1.0,2.2685E43,1.7899E43,2.7452E43,5.3297E43,4.0322E43,7.1102E43,3.17E-14,2.5349E-14,3.7686E-14,5.02,1.9753
eFEDS J091610.2-002348,534,139.04227427237697,-0.3969143059136746,282.18222,623.3497,0.32214999198913574,1,3.827802798952171,2.8939393623644767,5.599080534768483,8.6561E43,8.2177E43,9.1051E43,2.5511E44,2.3094E44,2.8941E44,2.8223E-13,2.6806E-13,2.9632E-13,4.449669560850568,3.4300036869273365,6.027001216911048,1.5507E44,1.489E44,1.6149E44,4.5496E44,4.1412E44,5.1909E44,5.0526E-13,4.8561E-13,5.2536E-13,27.1,3.0412
eFEDS J091613.0-015839,6129,139.0539972887511,-1.977578647878069,13.461365,40.3583,0.15986499190330505,1,-1.0,-1.0,-1.0,3.5028E42,3.0535E42,3.9602E42,5.8506E42,5.0097E42,7.2778E42,4.8902E-14,4.2453E-14,5.5465E-14,-1.0,-1.0,-1.0,4.4442E42,3.7144E42,5.0473E42,7.4808E42,6.0986E42,9.2827E42,6.2232E-14,5.1871E-14,7.106E-14,7.56,1.9216
eFEDS J091632.0-020207,15047,139.13314235673258,-2.0354618376685933,6.924967,13.443333,0.325597,0,-1.0,-1.0,-1.0,5.3784E42,3.1403E42,2.7923E43,1.7229E43,9.0244E42,3.9252E44,1.3363E-14,8.7901E-15,1.7936E-14,-1.0,-1.0,-1.0,7.1042E42,4.1024E42,3.475E43,-1.0,-1.0,4.9517E44,1.7073E-14,1.0804E-14,2.3613E-14,3.03,1.0606
eFEDS J091642.3+040634,13204,139.17638596563017,4.109483142626392,20.73543,20.51832,0.31150999665260315,1,-1.0,-1.0,-1.0,9.4593E42,6.58E42,3.3376E43,1.7446E43,1.1445E43,1.5036E44,2.2734E-14,1.7668E-14,2.8706E-14,-1.0,-1.0,-1.0,1.1278E43,7.7703E42,4.1114E43,2.0594E43,1.3429E43,1.7289E44,2.6833E-14,2.0874E-14,3.4011E-14,4.3,1.1186
eFEDS J091647.0+015531,8352,139.19567160117043,1.9254732202633056,36.72148,41.814068,0.2594200074672699,1,-1.0,-1.0,-1.0,7.2037E42,6.0328E42,8.6248E42,3.2164E43,2.5296E43,3.9548E43,3.9804E-14,3.3146E-14,4.7401E-14,-1.0,-1.0,-1.0,8.4354E42,6.9752E42,1.0177E43,3.731E43,2.8974E43,4.6902E43,4.6265E-14,3.8322E-14,5.5981E-14,5.85,1.2616
eFEDS J091648.2+030506,5300,139.2006847263359,3.085088566694374,16.356777,58.17121,0.6200699806213379,1,-1.0,-1.0,-1.0,4.2415E43,3.4117E43,5.0716E43,1.7085E44,1.1924E44,2.2813E44,3.2765E-14,2.661E-14,3.8866E-14,-1.0,-1.0,-1.0,5.1209E43,4.1583E43,6.1247E43,2.0494E44,1.426E44,2.7296E44,3.9305E-14,3.2707E-14,4.6474E-14,6.18,0.9739
eFEDS J091655.8-011158,11550,139.23244608032212,-1.1995845684880981,9.330686,21.410524,0.31428998708724976,1,-1.0,-1.0,-1.0,4.7411E42,3.0019E42,7.4064E42,1.6598E43,9.6608E42,2.7956E43,1.6651E-14,1.0348E-14,2.5637E-14,-1.0,-1.0,-1.0,5.6719E42,3.7071E42,8.3122E42,1.9453E43,1.1573E43,3.1399E43,1.9848E-14,1.2933E-14,2.8371E-14,3.37,0.8982
eFEDS J091722.5+010118,1526,139.3435162774066,1.0218429280710057,56.35689,187.80801,0.35888999700546265,1,-1.0,-1.0,-1.0,3.6829E43,3.2722E43,4.1131E43,8.4373E43,7.3193E43,9.8174E43,8.8493E-14,7.8961E-14,9.8844E-14,2.607210650135033,1.9769650717195126,3.991333462867067,4.6652E43,4.2037E43,5.1519E43,1.0666E44,9.4219E43,1.2259E44,1.1215E-13,1.0162E-13,1.2295E-13,10.89,1.5976
eFEDS J091741.1+024518,10140,139.42148533958087,2.7550841821401146,8.72912,28.268288,0.48598000407218933,1,-1.0,-1.0,-1.0,-1.0,-1.0,1.6408E43,-1.0,-1.0,3.3113E43,-1.0,-1.0,1.8143E-14,-1.0,-1.0,-1.0,-1.0,-1.0,2.2791E43,-1.0,-1.0,4.503E43,-1.0,-1.0,2.4899E-14,2.65,1.5162
eFEDS J091749.4+014622,9976,139.45595127520204,1.7727669509498156,21.383636,42.62158,0.3545999974012375,1,-1.0,-1.0,-1.0,1.5209E43,1.3E43,1.7715E43,3.7848E43,3.0542E43,4.9338E43,3.8448E-14,3.2692E-14,4.4464E-14,-1.0,-1.0,-1.0,2.6092E43,2.2984E43,2.9726E43,6.4475E43,5.389E43,8.47E43,6.5919E-14,5.8046E-14,7.4737E-14,8.02,2.3785
eFEDS J091757.1+050915,1934,139.4881102095674,5.154180761562488,23.86096,61.432934,0.58625,0,-1.0,-1.0,-1.0,1.5648E44,1.3104E44,1.8632E44,4.3124E44,3.3879E44,6.7984E44,1.258E-13,1.0772E-13,1.48E-13,-1.0,-1.0,-1.0,2.1498E44,1.843E44,2.5335E44,5.8892E44,4.7645E44,9.3593E44,1.7377E-13,1.5329E-13,1.9919E-13,8.07,1.6115
eFEDS J091806.1-003228,3910,139.52533150137177,-0.5412721398707341,10.590359,60.86374,0.22258999943733215,1,-1.0,-1.0,-1.0,3.4281E42,2.7578E42,4.2832E42,7.9404E42,5.6268E42,1.3869E43,2.3559E-14,1.8938E-14,2.8289E-14,-1.0,-1.0,-1.0,3.4378E42,2.7714E42,4.2975E42,7.9818E42,5.6297E42,1.3939E43,2.3623E-14,1.8955E-14,2.8475E-14,5.65,0.5772
eFEDS J091842.2+034755,10019,139.6758815418817,3.798549232423881,11.547213,22.373507,0.45207,0,-1.0,-1.0,-1.0,1.1451E43,6.477E42,1.751E43,2.6251E43,1.4154E43,4.1134E43,1.6024E-14,9.1852E-15,2.446E-14,-1.0,-1.0,-1.0,1.3321E43,7.605E42,1.9929E43,3.0402E43,1.6535E43,4.6834E43,1.8681E-14,1.0605E-14,2.749E-14,3.53,0.7767
eFEDS J091849.0+021205,994,139.70420695589388,2.201340358598461,94.80623,245.25969,0.28319498896598816,1,3.6440198725749835,2.6200797912392213,5.332754606019804,3.6792E43,3.367E43,4.0114E43,9.7792E43,8.7266E43,1.1675E44,1.5743E-13,1.4414E-13,1.7028E-13,3.6321801362079063,2.734585262145881,5.233507773147653,5.8871E43,5.3885E43,6.3327E43,1.5558E44,1.3898E44,1.8632E44,2.5172E-13,2.3064E-13,2.7012E-13,17.75,3.0616
eFEDS J091850.7+030943,19979,139.71126126162434,3.1618691839501785,12.8382635,14.738346,0.83774,0,-1.0,-1.0,-1.0,3.5413E43,2.5624E43,4.9936E43,1.1392E44,7.496E43,1.8361E44,1.2725E-14,9.3396E-15,1.7492E-14,-1.0,-1.0,-1.0,6.1057E43,4.5473E43,8.0606E43,1.9207E44,1.3094E44,3.039E44,2.1846E-14,1.6572E-14,2.7822E-14,4.27,1.5271
eFEDS J091851.7+021432,4105,139.7155277182565,2.2423288824136796,10.002693,19.004623,0.22530999779701233,1,-1.0,-1.0,-1.0,-1.0,-1.0,6.7437E42,-1.0,-1.0,2.1755E43,-1.0,-1.0,4.8853E-14,-1.0,-1.0,-1.0,-1.0,-1.0,9.9736E42,-1.0,-1.0,3.1955E43,-1.0,-1.0,7.1713E-14,4.35,1.7803
eFEDS J091855.9+004916,12125,139.73264871486694,0.8211451851761263,12.131159,19.353148,0.84529,0,-1.0,-1.0,-1.0,6.1682E43,4.769E43,8.3068E43,1.1078E44,8.8402E43,1.3613E44,1.5365E-14,1.2434E-14,1.8872E-14,-1.0,-1.0,-1.0,8.5165E43,6.5287E43,1.1514E44,1.5367E44,1.2069E44,1.8844E44,2.135E-14,1.7112E-14,2.5886E-14,4.57,0.9913
eFEDS J091858.0+024946,7194,139.7418036231378,2.829544722279119,26.257116,46.29018,0.1987999975681305,1,-1.0,-1.0,-1.0,7.5799E42,6.5757E42,8.4472E42,1.3085E43,1.1266E43,1.487E43,6.5808E-14,5.7078E-14,7.3234E-14,1.281127933414065,1.0739216449323097,1.583741202601363,1.0327E43,8.9598E42,1.155E43,1.7885E43,1.5361E43,2.0267E43,8.974E-14,7.7701E-14,1.0051E-13,8.14,2.084
eFEDS J091900.0+035311,5545,139.75029204797673,3.8864442964055455,25.320412,53.798668,0.40303000807762146,1,-1.0,-1.0,-1.0,2.1855E43,1.894E43,2.5431E43,4.7274E43,3.9598E43,5.6953E43,3.9473E-14,3.3993E-14,4.5647E-14,-1.0,-1.0,-1.0,3.4054E43,2.9836E43,3.8828E43,7.3892E43,6.2579E43,8.6399E43,6.0882E-14,5.3902E-14,6.965E-14,7.73,1.9561
